k	x	y	x2	y2	col
2765	30.6373	-2.5148	30.3538	-1.8879	11383
2767	30.3538	-1.8879	30.9506	-2.2302	11384
2769	30.9506	-2.2302	31.6369	-2.2776	11385
2771	31.6369	-2.2776	31.6606	-2.9651	11386
2773	31.6606	-2.9651	31.9449	-3.5915	11387
2775	31.9449	-3.5915	31.6236	-2.9831	11388
2777	31.6236	-2.9831	32.2730	-3.2099	11389
2779	32.2730	-3.2099	32.7660	-3.6893	11390
2781	32.7660	-3.6893	33.1746	-3.1361	11391
2783	33.1746	-3.1361	33.4352	-3.7727	11392
2785	33.4352	-3.7727	33.2201	-4.4258	11393
2787	33.2201	-4.4258	33.1045	-3.7478	11394
2789	33.1045	-3.7478	33.7718	-3.5817	11395
2791	33.7718	-3.5817	34.3402	-3.1946	11396
2793	34.3402	-3.1946	33.7411	-3.5323	11397
2795	33.7411	-3.5323	34.3066	-3.9234	11398
2797	34.3066	-3.9234	34.1748	-4.5982	11399
2799	34.1748	-4.5982	34.8280	-4.8129	11400
2801	34.8280	-4.8129	34.5407	-5.4376	11401
2803	34.5407	-5.4376	35.1478	-5.7605	11402
2805	35.1478	-5.7605	35.4507	-6.3777	11403
2807	35.4507	-6.3777	34.9608	-5.8953	11404
2809	34.9608	-5.8953	35.2928	-5.2932	11405
2811	35.2928	-5.2932	35.2351	-5.9783	11406
2813	35.2351	-5.9783	35.7306	-6.4550	11407
2815	35.7306	-6.4550	35.0705	-6.6470	11408
2817	35.0705	-6.6470	35.1134	-7.3332	11409
2819	35.1134	-7.3332	35.7250	-7.0199	11410
2821	35.7250	-7.0199	36.2944	-6.6349	11411
2823	36.2944	-6.6349	36.8645	-6.2511	11412
2825	36.8645	-6.2511	36.1825	-6.3361	11413
2827	36.1825	-6.3361	35.4989	-6.4065	11414
2829	35.4989	-6.4065	36.1646	-6.2356	11415
2831	36.1646	-6.2356	36.1116	-5.5504	11416
2833	36.1116	-5.5504	36.3348	-6.2004	11417
2835	36.3348	-6.2004	36.8927	-5.7993	11418
2837	36.8927	-5.7993	37.0264	-6.4734	11419
2839	37.0264	-6.4734	37.5066	-6.9652	11420
2841	37.5066	-6.9652	37.0642	-6.4396	11421
2843	37.0642	-6.4396	37.1562	-7.1205	11422
2845	37.1562	-7.1205	37.7005	-7.5395	11423
2847	37.7005	-7.5395	37.0135	-7.5430	11424
2849	37.0135	-7.5430	36.7135	-8.1610	11425
2851	36.7135	-8.1610	36.7089	-7.4740	11426
2853	36.7089	-7.4740	36.4945	-6.8212	11427
2855	36.4945	-6.8212	35.8128	-6.7359	11428
2857	35.8128	-6.7359	35.9493	-7.4092	11429
2859	35.9493	-7.4092	36.6343	-7.4601	11430
2861	36.6343	-7.4601	37.0463	-8.0095	11431
2863	37.0463	-8.0095	36.3741	-8.1509	11432
2865	36.3741	-8.1509	35.9855	-8.7171	11433
2867	35.9855	-8.7171	36.3955	-9.2680	11434
2869	36.3955	-9.2680	35.7511	-9.5053	11435
2871	35.7511	-9.5053	36.3581	-9.8264	11436
2873	36.3581	-9.8264	36.0737	-10.4516	11437
2875	36.0737	-10.4516	36.0175	-11.1359	11438
2877	36.0175	-11.1359	35.3489	-11.2926	11439
2879	35.3489	-11.2926	34.7669	-10.9282	11440
2881	34.7669	-10.9282	34.1398	-11.2079	11441
2883	34.1398	-11.2079	33.5398	-11.5419	11442
2885	33.5398	-11.5419	33.7985	-12.1780	11443
2887	33.7985	-12.1780	34.4842	-12.1429	11444
2889	34.4842	-12.1429	34.0428	-12.6687	11445
2891	34.0428	-12.6687	34.0080	-13.3543	11446
2893	34.0080	-13.3543	33.3215	-13.3538	11447
2895	33.3215	-13.3538	33.3762	-14.0381	11448
2897	33.3762	-14.0381	32.7593	-13.7366	11449
2899	32.7593	-13.7366	32.0955	-13.5625	11450
2901	32.0955	-13.5625	31.5744	-13.1158	11451
2903	31.5744	-13.1158	32.0897	-13.5693	11452
2905	32.0897	-13.5693	32.4637	-12.9938	11453
2907	32.4637	-12.9938	33.1252	-12.8112	11454
2909	33.1252	-12.8112	32.8543	-12.1806	11455
2911	32.8543	-12.1806	32.2137	-12.4263	11456
2913	32.2137	-12.4263	32.6396	-12.9644	11457
2915	32.6396	-12.9644	32.9696	-13.5662	11458
2917	32.9696	-13.5662	32.5233	-14.0875	11459
2919	32.5233	-14.0875	33.0750	-14.4955	11460
2921	33.0750	-14.4955	33.7373	-14.6748	11461
2923	33.7373	-14.6748	33.1452	-15.0212	11462
2925	33.1452	-15.0212	32.6922	-14.5058	11463
2927	32.6922	-14.5058	33.2883	-14.1662	11464
2929	33.2883	-14.1662	33.3574	-13.4836	11465
2931	33.3574	-13.4836	33.8384	-12.9945	11466
2933	33.8384	-12.9945	33.7105	-12.3204	11467
2935	33.7105	-12.3204	33.3960	-12.9300	11468
2937	33.3960	-12.9300	33.3328	-13.6132	11469
2939	33.3328	-13.6132	32.7035	-13.3406	11470
2941	32.7035	-13.3406	33.3531	-13.5609	11471
2943	33.3531	-13.5609	32.7224	-13.8301	11472
2945	32.7224	-13.8301	33.2738	-13.4220	11473
2947	33.2738	-13.4220	33.9133	-13.6697	11474
2949	33.9133	-13.6697	34.0547	-12.9987	11475
2951	34.0547	-12.9987	34.7403	-12.9910	11476
2953	34.7403	-12.9910	35.3445	-12.6666	11477
2955	35.3445	-12.6666	35.8201	-12.1727	11478
2957	35.8201	-12.1727	35.5284	-11.5520	11479
2959	35.5284	-11.5520	34.9022	-11.2722	11480
2961	34.9022	-11.2722	34.3725	-11.7073	11481
2963	34.3725	-11.7073	34.0927	-12.3333	11482
2965	34.0927	-12.3333	33.4108	-12.2615	11483
2967	33.4108	-12.2615	33.8791	-11.7608	11484
2969	33.8791	-11.7608	34.5381	-11.5718	11485
2971	34.5381	-11.5718	34.8426	-12.1860	11486
2973	34.8426	-12.1860	35.0869	-11.5456	11487
2975	35.0869	-11.5456	35.1738	-10.8657	11488
2977	35.1738	-10.8657	35.6544	-10.3767	11489
2979	35.6544	-10.3767	35.1008	-10.7808	11490
2981	35.1008	-10.7808	34.4291	-10.6446	11491
2983	34.4291	-10.6446	34.0368	-11.2066	11492
2985	34.0368	-11.2066	33.6255	-11.7548	11493
2987	33.6255	-11.7548	33.4202	-11.1010	11494
2989	33.4202	-11.1010	33.9244	-10.6368	11495
2991	33.9244	-10.6368	34.4570	-11.0680	11496
2993	34.4570	-11.0680	34.7428	-10.4451	11497
2995	34.7428	-10.4451	35.3366	-10.7874	11498
2997	35.3366	-10.7874	35.7333	-11.3460	11499
2999	35.7333	-11.3460	36.1052	-11.9215	11500
3001	36.1052	-11.9215	35.4494	-11.7226	11501
3003	35.4494	-11.7226	36.1158	-11.5635	11502
3005	36.1158	-11.5635	36.7604	-11.3315	11503
3007	36.7604	-11.3315	36.1538	-11.0129	11504
3009	36.1538	-11.0129	35.7079	-11.5330	11505
3011	35.7079	-11.5330	35.0230	-11.5482	11506
3013	35.0230	-11.5482	35.2741	-12.1856	11507
3015	35.2741	-12.1856	35.8991	-12.4658	11508
3017	35.8991	-12.4658	35.2906	-12.1511	11509
3019	35.2906	-12.1511	35.7560	-11.6481	11510
3021	35.7560	-11.6481	35.3700	-12.2138	11511
3023	35.3700	-12.2138	36.0204	-12.4286	11512
3025	36.0204	-12.4286	36.6198	-12.0973	11513
3027	36.6198	-12.0973	36.0255	-12.4378	11514
3029	36.0255	-12.4378	36.3816	-11.8529	11515
3031	36.3816	-11.8529	37.0518	-11.7120	11516
3033	37.0518	-11.7120	36.4248	-11.9874	11517
3035	36.4248	-11.9874	36.1233	-12.6022	11518
3037	36.1233	-12.6022	35.5543	-12.2211	11519
3039	35.5543	-12.2211	35.6376	-12.9008	11520
3041	35.6376	-12.9008	36.3191	-12.8357	11521
3043	36.3191	-12.8357	35.6465	-12.9637	11522
3045	35.6465	-12.9637	34.9632	-13.0076	11523
3047	34.9632	-13.0076	34.3484	-12.7063	11524
3049	34.3484	-12.7063	35.0170	-12.5592	11525
3051	35.0170	-12.5592	35.5782	-12.9515	11526
3053	35.5782	-12.9515	36.1087	-13.3840	11527
3055	36.1087	-13.3840	36.7321	-13.1010	11528
3057	36.7321	-13.1010	37.2696	-12.6772	11529
3059	37.2696	-12.6772	36.6674	-13.0026	11530
3061	36.6674	-13.0026	36.9573	-13.6227	11531
3063	36.9573	-13.6227	37.0905	-14.2940	11532
3065	37.0905	-14.2940	37.6621	-13.9176	11533
3067	37.6621	-13.9176	37.9490	-14.5392	11534
3069	37.9490	-14.5392	37.6242	-15.1418	11535
3071	37.6242	-15.1418	37.0798	-14.7274	11536
3073	37.0798	-14.7274	37.7630	-14.7674	11537
3075	37.7630	-14.7674	37.1248	-15.0145	11538
3077	37.1248	-15.0145	37.8087	-14.9931	11539
3079	37.8087	-14.9931	38.1781	-15.5690	11540
3081	38.1781	-15.5690	37.9448	-14.9258	11541
3083	37.9448	-14.9258	37.7883	-14.2597	11542
3085	37.7883	-14.2597	37.9866	-14.9147	11543
3087	37.9866	-14.9147	38.6694	-14.8686	11544
3089	38.6694	-14.8686	38.8289	-14.2033	11545
3091	38.8289	-14.2033	38.7519	-14.8831	11546
3093	38.7519	-14.8831	39.3630	-14.5756	11547
3095	39.3630	-14.5756	38.9638	-15.1314	11548
3097	38.9638	-15.1314	38.7069	-14.4973	11549
3099	38.7069	-14.4973	38.0652	-14.7359	11550
3101	38.0652	-14.7359	38.0392	-14.0523	11551
3103	38.0392	-14.0523	37.3973	-14.2888	11552
3105	37.3973	-14.2888	37.0902	-13.6774	11553
3107	37.0902	-13.6774	37.5184	-13.1440	11554
3109	37.5184	-13.1440	37.0741	-12.6239	11555
3111	37.0741	-12.6239	36.8234	-11.9874	11556
3113	36.8234	-11.9874	37.3338	-11.5323	11557
3115	37.3338	-11.5323	37.7822	-11.0159	11558
3117	37.7822	-11.0159	38.0855	-11.6289	11559
3119	38.0855	-11.6289	37.4800	-11.3111	11560
3121	37.4800	-11.3111	36.9709	-11.7676	11561
3123	36.9709	-11.7676	36.8540	-11.0938	11562
3125	36.8540	-11.0938	36.7547	-11.7703	11563
3127	36.7547	-11.7703	36.5042	-11.1339	11564
3129	36.5042	-11.1339	36.3435	-10.4693	11565
3131	36.3435	-10.4693	36.1094	-9.8267	11566
3133	36.1094	-9.8267	35.4258	-9.8161	11567
3135	35.4258	-9.8161	36.0167	-9.4722	11568
3137	36.0167	-9.4722	36.6340	-9.1782	11569
3139	36.6340	-9.1782	37.2939	-9.3572	11570
3141	37.2939	-9.3572	36.6361	-9.1710	11571
3143	36.6361	-9.1710	36.4120	-9.8168	11572
3145	36.4120	-9.8168	35.7290	-9.7891	11573
3147	35.7290	-9.7891	35.1394	-10.1353	11574
3149	35.1394	-10.1353	35.7182	-10.4989	11575
3151	35.7182	-10.4989	35.2972	-11.0373	11576
3153	35.2972	-11.0373	35.9248	-11.3080	11577
3155	35.9248	-11.3080	36.2701	-11.8979	11578
3157	36.2701	-11.8979	36.1526	-12.5711	11579
3159	36.1526	-12.5711	36.5820	-13.1028	11580
3161	36.5820	-13.1028	37.1660	-13.4576	11581
3163	37.1660	-13.4576	36.4842	-13.5025	11582
3165	36.4842	-13.5025	36.0014	-13.0187	11583
3167	36.0014	-13.0187	35.3255	-13.1186	11584
3169	35.3255	-13.1186	35.9221	-13.4517	11585
3171	35.9221	-13.4517	36.5621	-13.2122	11586
3173	36.5621	-13.2122	37.2311	-13.3510	11587
3175	37.2311	-13.3510	37.4992	-12.7225	11588
3177	37.4992	-12.7225	37.7279	-12.0785	11589
3179	37.7279	-12.0785	38.1991	-11.5838	11590
3181	38.1991	-11.5838	37.7318	-12.0821	11591
3183	37.7318	-12.0821	37.8337	-11.4063	11592
3185	37.8337	-11.4063	37.4107	-10.8699	11593
3187	37.4107	-10.8699	37.4857	-11.5488	11594
3189	37.4857	-11.5488	37.0847	-12.1019	11595
3191	37.0847	-12.1019	36.5377	-11.6927	11596
3193	36.5377	-11.6927	35.9216	-11.9880	11597
3195	35.9216	-11.9880	35.4111	-11.5339	11598
3197	35.4111	-11.5339	35.0844	-10.9341	11599
3199	35.0844	-10.9341	34.5021	-10.5770	11600
3201	34.5021	-10.5770	33.8267	-10.4756	11601
3203	33.8267	-10.4756	34.1434	-11.0808	11602
3205	34.1434	-11.0808	33.7966	-10.4925	11603
3207	33.7966	-10.4925	33.9517	-9.8274	11604
3209	33.9517	-9.8274	33.4124	-9.4082	11605
3211	33.4124	-9.4082	33.6551	-10.0466	11606
3213	33.6551	-10.0466	33.3829	-10.6730	11607
3215	33.3829	-10.6730	33.1894	-11.3282	11608
3217	33.1894	-11.3282	32.7498	-10.8056	11609
3219	32.7498	-10.8056	33.4307	-10.8606	11610
3221	33.4307	-10.8606	33.0205	-11.4067	11611
3223	33.0205	-11.4067	33.4016	-10.8403	11612
3225	33.4016	-10.8403	33.3408	-11.5204	11613
3227	33.3408	-11.5204	32.9040	-10.9957	11614
3229	32.9040	-10.9957	32.4765	-10.4633	11615
3231	32.4765	-10.4633	32.4703	-11.1463	11616
3233	32.4703	-11.1463	32.7160	-11.7832	11617
3235	32.7160	-11.7832	33.1070	-12.3427	11618
3237	33.1070	-12.3427	32.6301	-12.8311	11619
3239	32.6301	-12.8311	32.7118	-12.1535	11620
3241	32.7118	-12.1535	32.6358	-11.4752	11621
3243	32.6358	-11.4752	33.2489	-11.1752	11622
3245	33.2489	-11.1752	32.5676	-11.1339	11623
3247	32.5676	-11.1339	32.0012	-11.5145	11624
3249	32.0012	-11.5145	31.5781	-10.9790	11625
3251	31.5781	-10.9790	32.0599	-11.4623	11626
3253	32.0599	-11.4623	32.2748	-12.1100	11627
3255	32.2748	-12.1100	31.7601	-11.6617	11628
3257	31.7601	-11.6617	32.4153	-11.4707	11629
3259	32.4153	-11.4707	32.8665	-11.9828	11630
3261	32.8665	-11.9828	33.5480	-11.9497	11631
3263	33.5480	-11.9497	32.9644	-11.5961	11632
3265	32.9644	-11.5961	33.6372	-11.4808	11633
3267	33.6372	-11.4808	33.1744	-10.9796	11634
3269	33.1744	-10.9796	33.2990	-11.6504	11635
3271	33.2990	-11.6504	33.6684	-12.2239	11636
3273	33.6684	-12.2239	33.0815	-11.8759	11637
3275	33.0815	-11.8759	33.7562	-11.9773	11638
3277	33.7562	-11.9773	34.2987	-11.5637	11639
3279	34.2987	-11.5637	34.9468	-11.7768	11640
3281	34.9468	-11.7768	34.3064	-12.0116	11641
3283	34.3064	-12.0116	33.6322	-11.9076	11642
3285	33.6322	-11.9076	33.0357	-11.5771	11643
3287	33.0357	-11.5771	32.8923	-12.2440	11644
3289	32.8923	-12.2440	32.2182	-12.1380	11645
3291	32.2182	-12.1380	32.7134	-12.6069	11646
3293	32.7134	-12.6069	32.0476	-12.7539	11647
3295	32.0476	-12.7539	31.5225	-12.3186	11648
3297	31.5225	-12.3186	32.1011	-11.9575	11649
3299	32.1011	-11.9575	32.6682	-12.3363	11650
3301	32.6682	-12.3363	33.0587	-11.7774	11651
3303	33.0587	-11.7774	33.7301	-11.8967	11652
3305	33.7301	-11.8967	34.1313	-11.3451	11653
3307	34.1313	-11.3451	33.4519	-11.4047	11654
3309	33.4519	-11.4047	33.5412	-12.0805	11655
3311	33.5412	-12.0805	33.8263	-11.4612	11656
3313	33.8263	-11.4612	34.4723	-11.2424	11657
3315	34.4723	-11.2424	34.6675	-10.5891	11658
3317	34.6675	-10.5891	33.9900	-10.6679	11659
3319	33.9900	-10.6679	34.5550	-10.2863	11660
3321	34.5550	-10.2863	34.2982	-9.6548	11661
3323	34.2982	-9.6548	34.9418	-9.8793	11662
3325	34.9418	-9.8793	35.3905	-9.3660	11663
3327	35.3905	-9.3660	35.5883	-8.7137	11664
3329	35.5883	-8.7137	36.1520	-9.0970	11665
3331	36.1520	-9.0970	36.3016	-8.4319	11666
3333	36.3016	-8.4319	35.6514	-8.2277	11667
3335	35.6514	-8.2277	36.0522	-7.6765	11668
3337	36.0522	-7.6765	35.3993	-7.4806	11669
3339	35.3993	-7.4806	35.1280	-6.8552	11670
3341	35.1280	-6.8552	35.8097	-6.8454	11671
3343	35.8097	-6.8454	36.4830	-6.9503	11672
3345	36.4830	-6.9503	36.8708	-7.5108	11673
3347	36.8708	-7.5108	37.2633	-8.0679	11674
3349	37.2633	-8.0679	36.7358	-7.6365	11675
3351	36.7358	-7.6365	36.1616	-8.0033	11676
3353	36.1616	-8.0033	35.6645	-7.5372	11677
3355	35.6645	-7.5372	36.0508	-8.0986	11678
3357	36.0508	-8.0986	35.9627	-7.4229	11679
3359	35.9627	-7.4229	36.0778	-6.7514	11680
3361	36.0778	-6.7514	35.7533	-7.3506	11681
3363	35.7533	-7.3506	36.0259	-6.7262	11682
3365	36.0259	-6.7262	35.9222	-6.0529	11683
3367	35.9222	-6.0529	36.5945	-5.9433	11684
3369	36.5945	-5.9433	37.1200	-6.3772	11685
3371	37.1200	-6.3772	37.5935	-5.8873	11686
3373	37.5935	-5.8873	38.2159	-5.6102	11687
3375	38.2159	-5.6102	37.6020	-5.9054	11688
3377	37.6020	-5.9054	36.9428	-5.7335	11689
3379	36.9428	-5.7335	36.2647	-5.6684	11690
3381	36.2647	-5.6684	36.9361	-5.7836	11691
3383	36.9361	-5.7836	37.6028	-5.6438	11692
3385	37.6028	-5.6438	38.2813	-5.7040	11693
3387	38.2813	-5.7040	38.5232	-6.3406	11694
3389	38.5232	-6.3406	39.1896	-6.4813	11695
3391	39.1896	-6.4813	39.6770	-6.9570	11696
3393	39.6770	-6.9570	39.2661	-7.5001	11697
3395	39.2661	-7.5001	38.6985	-7.8769	11698
3397	38.6985	-7.8769	39.3604	-8.0373	11699
3399	39.3604	-8.0373	39.9472	-7.6921	11700
3401	39.9472	-7.6921	40.1975	-7.0588	11701
3403	40.1975	-7.0588	40.0053	-6.4055	11702
3405	40.0053	-6.4055	39.3708	-6.1589	11703
3407	39.3708	-6.1589	39.9783	-6.4661	11704
3409	39.9783	-6.4661	40.4695	-6.9377	11705
3411	40.4695	-6.9377	40.9217	-6.4290	11706
3413	40.9217	-6.4290	40.6580	-7.0565	11707
3415	40.6580	-7.0565	40.0512	-7.3655	11708
3417	40.0512	-7.3655	40.2317	-8.0220	11709
3419	40.2317	-8.0220	39.8982	-8.6154	11710
3421	39.8982	-8.6154	40.3374	-8.0955	11711
3423	40.3374	-8.0955	40.7044	-7.5222	11712
3425	40.7044	-7.5222	40.6915	-8.2028	11713
3427	40.6915	-8.2028	41.0161	-7.6044	11714
3429	41.0161	-7.6044	41.1616	-8.2692	11715
3431	41.1616	-8.2692	40.5916	-7.8971	11716
3433	40.5916	-7.8971	40.7954	-7.2478	11717
3435	40.7954	-7.2478	40.5643	-6.6075	11718
3437	40.5643	-6.6075	39.9122	-6.4126	11719
3439	39.9122	-6.4126	40.0156	-5.7400	11720
3441	40.0156	-5.7400	39.5585	-6.2441	11721
3443	39.5585	-6.2441	39.3750	-6.8994	11722
3445	39.3750	-6.8994	40.0240	-6.6939	11723
3447	40.0240	-6.6939	39.4482	-7.0570	11724
3449	39.4482	-7.0570	39.7265	-7.6782	11725
3451	39.7265	-7.6782	40.1368	-7.1354	11726
3453	40.1368	-7.1354	39.5283	-6.8306	11727
3455	39.5283	-6.8306	40.1837	-6.6481	11728
3457	40.1837	-6.6481	40.7245	-6.2353	11729
3459	40.7245	-6.2353	41.1029	-6.8006	11730
3461	41.1029	-6.8006	41.0577	-6.1219	11731
3463	41.0577	-6.1219	40.8782	-5.4656	11732
3465	40.8782	-5.4656	41.3208	-4.9490	11733
3467	41.3208	-4.9490	41.1815	-5.6148	11734
3469	41.1815	-5.6148	41.2394	-6.2928	11735
3471	41.2394	-6.2928	41.9191	-6.2674	11736
3473	41.9191	-6.2674	41.6319	-6.8839	11737
3475	41.6319	-6.8839	42.0173	-7.4445	11738
3477	42.0173	-7.4445	42.5518	-7.0241	11739
3479	42.5518	-7.0241	42.6760	-7.6928	11740
3481	42.6760	-7.6928	42.7461	-7.0163	11741
3483	42.7461	-7.0163	42.1746	-6.6473	11742
3485	42.1746	-6.6473	41.4985	-6.7208	11743
3487	41.4985	-6.7208	42.1262	-6.9828	11744
3489	42.1262	-6.9828	41.4473	-7.0220	11745
3491	41.4473	-7.0220	41.2562	-7.6745	11746
3493	41.2562	-7.6745	41.1249	-7.0073	11747
3495	41.1249	-7.0073	41.0681	-7.6849	11748
3497	41.0681	-7.6849	40.4364	-7.9371	11749
3499	40.4364	-7.9371	41.0320	-8.2649	11750
3501	41.0320	-8.2649	40.3658	-8.1292	11751
3503	40.3658	-8.1292	39.7600	-8.4380	11752
3505	39.7600	-8.4380	39.7282	-9.1171	11753
3507	39.7282	-9.1171	39.2156	-8.6705	11754
3509	39.2156	-8.6705	39.5716	-9.2497	11755
3511	39.5716	-9.2497	40.2188	-9.4579	11756
3513	40.2188	-9.4579	40.1268	-8.7839	11757
3515	40.1268	-8.7839	39.5426	-8.4363	11758
3517	39.5426	-8.4363	39.6370	-9.1095	11759
3519	39.6370	-9.1095	40.0005	-9.6838	11760
3521	40.0005	-9.6838	39.3782	-9.9571	11761
3523	39.3782	-9.9571	39.4431	-10.6338	11762
3525	39.4431	-10.6338	39.7772	-10.0420	11763
3527	39.7772	-10.0420	40.3526	-9.6803	11764
3529	40.3526	-9.6803	39.7178	-9.9231	11765
3531	39.7178	-9.9231	39.1572	-10.3076	11766
3533	39.1572	-10.3076	38.6815	-10.7932	11767
3535	38.6815	-10.7932	39.0128	-10.1995	11768
3537	39.0128	-10.1995	39.6805	-10.3267	11769
3539	39.6805	-10.3267	39.6689	-9.6473	11770
3541	39.6689	-9.6473	40.1843	-9.2044	11771
3543	40.1843	-9.2044	39.6581	-8.7741	11772
3545	39.6581	-8.7741	40.2463	-9.1144	11773
3547	40.2463	-9.1144	40.9210	-9.0332	11774
3549	40.9210	-9.0332	40.2963	-8.7653	11775
3551	40.2963	-8.7653	40.6080	-8.1615	11776
3553	40.6080	-8.1615	40.1380	-8.6520	11777
3555	40.1380	-8.6520	39.4691	-8.7712	11778
3557	39.4691	-8.7712	39.4767	-8.0919	11779
3559	39.4767	-8.0919	38.8284	-7.8888	11780
3561	38.8284	-7.8888	38.5500	-8.5084	11781
3563	38.5500	-8.5084	37.9420	-8.2056	11782
3565	37.9420	-8.2056	38.4484	-8.6583	11783
3567	38.4484	-8.6583	38.5570	-7.9878	11784
3569	38.5570	-7.9878	38.7303	-7.3311	11785
3571	38.7303	-7.3311	38.1537	-7.6905	11786
3573	38.1537	-7.6905	38.0312	-7.0224	11787
3575	38.0312	-7.0224	38.0585	-6.3436	11788
3577	38.0585	-6.3436	38.4760	-6.8797	11789
3579	38.4760	-6.8797	37.9447	-7.3031	11790
3581	37.9447	-7.3031	38.3123	-6.7321	11791
3583	38.3123	-6.7321	38.9319	-6.4537	11792
3585	38.9319	-6.4537	39.5968	-6.3159	11793
3587	39.5968	-6.3159	38.9212	-6.2473	11794
3589	38.9212	-6.2473	38.2428	-6.2163	11795
3591	38.2428	-6.2163	38.3153	-5.5409	11796
3593	38.3153	-5.5409	38.1791	-4.8757	11797
3595	38.1791	-4.8757	38.5493	-4.3061	11798
3597	38.5493	-4.3061	38.3301	-4.9488	11799
3599	38.3301	-4.9488	38.5843	-5.5782	11800
3601	38.5843	-5.5782	39.2325	-5.7806	11801
3603	39.2325	-5.7806	38.5541	-5.7566	11802
3605	38.5541	-5.7566	38.0166	-5.3416	11803
3607	38.0166	-5.3416	38.6807	-5.4837	11804
3609	38.6807	-5.4837	38.0442	-5.7202	11805
3611	38.0442	-5.7202	38.4942	-6.2286	11806
3613	38.4942	-6.2286	38.3896	-6.8994	11807
3615	38.3896	-6.8994	37.7244	-6.7637	11808
3617	37.7244	-6.7637	38.3224	-7.0848	11809
3619	38.3224	-7.0848	38.6899	-6.5142	11810
3621	38.6899	-6.5142	39.3283	-6.7446	11811
3623	39.3283	-6.7446	38.6523	-6.8055	11812
3625	38.6523	-6.8055	38.3103	-7.3919	11813
3627	38.3103	-7.3919	38.6633	-7.9716	11814
3629	38.6633	-7.9716	38.3746	-7.3571	11815
3631	38.3746	-7.3571	37.8721	-7.8139	11816
3633	37.8721	-7.8139	37.6305	-7.1796	11817
3635	37.6305	-7.1796	37.1819	-6.6705	11818
3637	37.1819	-6.6705	37.8561	-6.7479	11819
3639	37.8561	-6.7479	38.4962	-6.9745	11820
3641	38.4962	-6.9745	38.4477	-7.6513	11821
3643	38.4477	-7.6513	37.8013	-7.8577	11822
3645	37.8013	-7.8577	38.1043	-7.2505	11823
3647	38.1043	-7.2505	37.4321	-7.3435	11824
3649	37.4321	-7.3435	37.7023	-7.9658	11825
3651	37.7023	-7.9658	37.1033	-8.2844	11826
3653	37.1033	-8.2844	37.6064	-7.8291	11827
3655	37.6064	-7.8291	37.2507	-7.2513	11828
3657	37.2507	-7.2513	36.7972	-6.7466	11829
3659	36.7972	-6.7466	37.2406	-6.2331	11830
3661	37.2406	-6.2331	36.7320	-6.6822	11831
3663	36.7320	-6.6822	37.3903	-6.5184	11832
3665	37.3903	-6.5184	37.8321	-6.0037	11833
3667	37.8321	-6.0037	37.6021	-6.6419	11834
3669	37.6021	-6.6419	37.1079	-6.1774	11835
3671	37.1079	-6.1774	36.5097	-6.4969	11836
3673	36.5097	-6.4969	35.9158	-6.1692	11837
3675	35.9158	-6.1692	36.4389	-5.7375	11838
3677	36.4389	-5.7375	35.8442	-5.4114	11839
3679	35.8442	-5.4114	35.8751	-6.0888	11840
3681	35.8751	-6.0888	35.8899	-5.4106	11841
3683	35.8899	-5.4106	35.8577	-4.7332	11842
3685	35.8577	-4.7332	35.5052	-5.3125	11843
3687	35.5052	-5.3125	34.8280	-5.3504	11844
3689	34.8280	-5.3504	34.5837	-4.7176	11845
3691	34.5837	-4.7176	35.2180	-4.4775	11846
3693	35.2180	-4.4775	34.6443	-4.8390	11847
3695	34.6443	-4.8390	34.0609	-5.1845	11848
3697	34.0609	-5.1845	33.3834	-5.1601	11849
3699	33.3834	-5.1601	33.3271	-5.8360	11850
3701	33.3271	-5.8360	33.3695	-5.1593	11851
3703	33.3695	-5.1593	33.4316	-4.4841	11852
3705	33.4316	-4.4841	33.9910	-4.1012	11853
3707	33.9910	-4.1012	33.4881	-4.5558	11854
3709	33.4881	-4.5558	32.9945	-5.0208	11855
3711	32.9945	-5.0208	33.2071	-5.6646	11856
3713	33.2071	-5.6646	32.6524	-6.0543	11857
3715	32.6524	-6.0543	33.2520	-5.7381	11858
3717	33.2520	-5.7381	33.2840	-5.0609	11859
3719	33.2840	-5.0609	32.9041	-4.4995	11860
3721	32.9041	-4.4995	33.5029	-4.8175	11861
3723	33.5029	-4.8175	33.1917	-5.4196	11862
3725	33.1917	-5.4196	33.3140	-6.0863	11863
3727	33.3140	-6.0863	33.3202	-6.7641	11864
3729	33.3202	-6.7641	33.2123	-6.0948	11865
3731	33.2123	-6.0948	32.6513	-6.4755	11866
3733	32.6513	-6.4755	32.6622	-7.1534	11867
3735	32.6622	-7.1534	33.2565	-7.4794	11868
3737	33.2565	-7.4794	33.5154	-8.1057	11869
3739	33.5154	-8.1057	33.5677	-7.4301	11870
3741	33.5677	-7.4301	33.6561	-6.7581	11871
3743	33.6561	-6.7581	33.3607	-6.1482	11872
3745	33.3607	-6.1482	33.9832	-5.8806	11873
3747	33.9832	-5.8806	33.3770	-5.5778	11874
3749	33.3770	-5.5778	32.8637	-6.0202	11875
3751	32.8637	-6.0202	32.3686	-6.4828	11876
3753	32.3686	-6.4828	32.1540	-5.8401	11877
3755	32.1540	-5.8401	32.0000	-6.4999	11878
3757	32.0000	-6.4999	32.5129	-6.9426	11879
3759	32.5129	-6.9426	31.8424	-6.8437	11880
3761	31.8424	-6.8437	31.1866	-6.6739	11881
